,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-07-11,2015-07-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,80102.0,0,80102.0,28401,0,w3,-1.0,0,28401.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Available,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w3,0,2015-07-16 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,480598.0,91963.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1430681,1430680,-1,-1,2015-07-11 22:06:00,2015-07-11 22:06:00,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,False,False,0,0,0,0,-1,480598,91963,-1,-1,-1,50.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-12,2015-07-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,80102.0,0,80102.0,28401,0,w3,-1.0,0,28401.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Available,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w3,0,2015-07-16 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,480598.0,91963.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1483883,1483882,-1,-1,2015-07-12 22:06:03,2015-07-12 22:06:03,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,False,False,0,0,0,0,-1,480598,91963,-1,-1,-1,46.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-13,2015-07-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,117199.0,0,117199.0,65498,0,w3,-1.0,0,65498.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Available,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w3,0,2015-07-16 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,443501.0,54866.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1540619,1540618,-1,-1,2015-07-13 22:06:14,2015-07-13 22:06:14,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,False,False,0,0,0,0,-1,443501,54866,-1,-1,-1,62.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-14,2015-07-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,117199.0,0,117199.0,65498,0,w3,-1.0,0,65498.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Available,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w3,0,2015-07-16 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,443501.0,54866.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1594622,1594621,-1,-1,2015-07-14 22:06:11,2015-07-14 22:06:11,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,False,False,0,0,0,0,-1,443501,54866,-1,-1,-1,58.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-15,2015-07-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,146702.0,0,146702.0,95001,0,w3,-1.0,0,95001.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Limited,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w3,0,2015-07-16 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,413998.0,25363.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1649413,1649412,-1,-1,2015-07-15 22:07:55,2015-07-15 22:07:55,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,False,False,0,0,0,0,-1,413998,25363,-1,-1,-1,68.0,-1,91.0,104664.0,14952.0,463512.0,-1,0,0
2015-07-16,2015-07-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,3,15000.0,1,15000.0,-1.0,161702.0,0,161702.0,15000,0,w4,-1.0,0,15000.0,-1.0,-1.0,560700.0,120364.0,-1,-1,Available,Available,-1,-1,100,125%,125,115%,115,-1,-1,Below Trend,On Track,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,398998.0,105364.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1704378,1704377,-1,-1,2015-07-16 22:06:03,2015-07-16 22:06:03,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,120364,True,True,0,0,0,0,-1,398998,105364,-1,-1,-1,70.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-17,2015-07-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,189403.0,0,189403.0,42701,0,w4,-1.0,0,42701.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Available,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,Above Trend,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,371297.0,61963.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1759742,1759741,-1,-1,2015-07-17 22:06:32,2015-07-17 22:06:32,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,371297,61963,-1,-1,-1,77.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-18,2015-07-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,189403.0,0,189403.0,42701,0,w4,-1.0,0,42701.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Available,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,On Track,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,371297.0,61963.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1814662,1814661,-1,-1,2015-07-18 22:06:47,2015-07-18 22:06:47,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,371297,61963,-1,-1,-1,73.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-19,2015-07-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,189403.0,0,189403.0,42701,0,w4,-1.0,0,42701.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Available,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,Below Trend,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,371297.0,61963.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1865559,1865558,-1,-1,2015-07-19 22:06:35,2015-07-19 22:06:35,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,371297,61963,-1,-1,-1,69.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-20,2015-07-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,226318.0,0,226318.0,79616,0,w4,-1.0,0,79616.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Limited,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,On Track,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,334382.0,25048.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1917294,1917293,-1,-1,2015-07-20 22:06:36,2015-07-20 22:06:36,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,334382,25048,-1,-1,-1,78.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-21,2015-07-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,233619.0,0,233619.0,86917,0,w4,-1.0,0,86917.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Limited,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,On Track,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,327081.0,17747.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,1970683,1970682,-1,-1,2015-07-21 22:06:23,2015-07-21 22:06:23,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,327081,17747,-1,-1,-1,77.0,-1,inf,104664.0,14952.0,463512.0,-1,0,0
2015-07-22,2015-07-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,248219.0,0,248219.0,101517,0,w4,-1.0,0,101517.0,-1.0,-1.0,560700.0,104664.0,-1,-1,Available,Limited,-1,-1,100,125%,125,100%,100,-1,-1,Below Trend,On Track,-1,-1,08/01 00:00:00 MST,w4,0,2015-07-23 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560.0,-1,-1,-1.0,-1.0,312481.0,3147.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,2024517,2024516,-1,-1,2015-07-22 22:06:26,2015-07-22 22:06:26,-1,-1,Mansfield,Mansfield,-1.0,448560,104664,-1.0,560700,104664,False,False,0,0,0,0,-1,312481,3147,-1,-1,-1,78.0,-1,97.0,104664.0,14952.0,463512.0,-1,0,0
