,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-10-11,2015-10-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,0,0,0,247526,0,247526,55000,1,w2,0,0,55000,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/12 00:00:00 CDT,11/01 00:00:00 CDT,w2,0,2015-10-15 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,794074,239000,-1,0,0,0,-1,0,0,0,-1,6369735,6369737,6369736,-1,2015-10-11 22:11:40,2015-10-11 22:11:40,2015-10-11 22:11:40,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,55000,True,247526,True,50400,794074,239000,-1,-1,-1,67.0,0.0,0,235200.0,33600.0,1041600.0,67.0,1,1
2015-10-12,2015-10-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,30000,0,30000,30000,277526,0,277526,85000,1,w2,30000,0,85000,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/13 00:00:00 CDT,11/01 00:00:00 CDT,w2,0,2015-10-15 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,20400,764074,209000,-1,0,0,0,-1,0,0,0,-1,6424727,6424729,6424728,-1,2015-10-12 22:10:49,2015-10-12 22:10:49,2015-10-12 22:10:49,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,85000,True,277526,True,20400,764074,209000,-1,-1,-1,69.0,0.0,0,235200.0,33600.0,1041600.0,69.0,1,1
2015-10-13,2015-10-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,48200,0,48200,48200,325726,0,325726,133200,1,w2,48200,0,133200,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,10/14 00:00:00 CDT,11/01 00:00:00 CDT,w2,0,2015-10-15 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,2200,715874,160800,-1,0,0,0,-1,0,0,0,-1,6479082,6479084,6479083,-1,2015-10-13 22:11:05,2015-10-13 22:11:05,2015-10-13 22:11:05,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,133200,True,325726,True,2200,715874,160800,-1,-1,-1,75.0,133.0,0,235200.0,33600.0,1041600.0,75.0,1,1
2015-10-14,2015-10-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,30000,0,30000,30000,355726,0,355726,163200,1,w2,30000,0,163200,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/15 00:00:00 CDT,11/01 00:00:00 CDT,w2,0,2015-10-15 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,20400,685874,130800,-1,0,0,0,-1,0,0,0,-1,6533247,6533249,6533248,-1,2015-10-14 22:11:35,2015-10-14 22:11:35,2015-10-14 22:11:35,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,163200,True,355726,True,20400,685874,130800,-1,-1,-1,76.0,0.0,0,235200.0,33600.0,1041600.0,76.0,1,1
2015-10-15,2015-10-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37504,3,37504,37504,393230,0,393230,37504,1,w3,37504,0,37504,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,10/16 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12896,648370,256496,-1,0,0,0,-1,0,0,0,-1,6586009,6586011,6586010,-1,2015-10-15 22:10:31,2015-10-15 22:10:31,2015-10-15 22:10:31,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,37504,True,393230,True,12896,648370,256496,-1,-1,-1,78.0,133.0,0,235200.0,33600.0,1041600.0,78.0,1,1
2015-10-16,2015-10-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,39901,3,39901,39901,433131,0,433131,77405,1,w3,39901,0,77405,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,On Track,-1,10/17 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,10499,608469,216595,-1,0,0,0,-1,0,0,0,-1,6639119,6639121,6639120,-1,2015-10-16 22:11:38,2015-10-16 22:11:38,2015-10-16 22:11:38,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,77405,True,433131,True,10499,608469,216595,-1,-1,-1,81.0,133.0,0,235200.0,33600.0,1041600.0,81.0,1,1
2015-10-17,2015-10-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,3,0,0,433131,0,433131,77405,1,w3,0,0,77405,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/18 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,608469,216595,-1,0,0,0,-1,0,0,0,-1,6688819,6688821,6688820,-1,2015-10-17 22:10:16,2015-10-17 22:10:16,2015-10-17 22:10:16,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,77405,True,433131,True,50400,608469,216595,-1,-1,-1,76.0,0.0,0,235200.0,33600.0,1041600.0,76.0,1,1
2015-10-18,2015-10-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,3,0,0,433131,0,433131,77405,1,w3,0,0,77405,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/19 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,608469,216595,-1,0,0,0,-1,0,0,0,-1,6693191,6693193,6693192,-1,2015-10-18 02:10:14,2015-10-18 02:10:14,2015-10-18 02:10:14,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,77405,True,433131,True,50400,608469,216595,-1,-1,-1,72.0,0.0,0,235200.0,33600.0,1041600.0,72.0,1,1
2015-10-19,2015-10-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,3,37500,37500,470631,0,470631,114905,1,w3,37500,0,114905,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,10/20 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,570969,179095,-1,0,0,0,-1,0,0,0,-1,6758369,6758371,6758370,-1,2015-10-19 19:10:58,2015-10-19 19:10:58,2015-10-19 19:10:58,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,114905,True,470631,True,12900,570969,179095,-1,-1,-1,74.0,133.0,0,235200.0,33600.0,1041600.0,74.0,1,1
2015-10-20,2015-10-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,41000,3,41000,22500,493131,0,493131,137405,1,w3,22500,0,155905,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,10/21 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,27900,548469,156595,-1,0,0,0,-1,0,0,0,-1,6794630,6794632,6794631,-1,2015-10-20 11:13:25,2015-10-20 11:13:25,2015-10-20 11:13:25,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,True,155905,True,511631,True,9400,548469,138095,-1,-1,-1,73.0,400.0,0,235200.0,33600.0,1041600.0,76.0,0,0
2015-10-21,2015-10-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,22500,0,0,0,511631,0,511631,155905,1,w3,0,0,178405,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/22 00:00:00 CDT,11/01 00:00:00 CDT,w3,0,2015-10-22 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,529969,138095,-1,0,0,0,-1,0,0,0,-1,6818461,6818463,6818462,-1,2015-10-21 02:10:56,2015-10-21 02:10:56,2015-10-21 02:10:56,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,178405,True,534131,True,27900,529969,115595,-1,-1,-1,73.0,0.0,0,235200.0,33600.0,1041600.0,76.0,1,0
2015-10-22,2015-10-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,3,37500,0,534131,0,534131,0,1,w4,0,0,37500,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/23 00:00:00 CDT,11/01 00:00:00 CDT,w4,0,2015-10-29 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,507469,294000,-1,0,0,0,-1,0,0,0,-1,6855360,6855362,6855361,-1,2015-10-22 02:10:22,2015-10-22 02:10:22,2015-10-22 02:10:22,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,True,37500,True,571631,True,12900,507469,256500,-1,-1,-1,72.0,0.0,0,235200.0,33600.0,1041600.0,77.0,0,0
2015-10-23,2015-10-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,18500,3,18500,18500,590131,0,590131,56000,1,w4,18500,0,56000,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,10/24 00:00:00 CDT,11/01 00:00:00 CDT,w4,0,2015-10-29 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,31900,451469,238000,-1,0,0,0,-1,0,0,0,-1,6912294,6912296,6912295,-1,2015-10-23 22:11:45,2015-10-23 22:11:45,2015-10-23 22:11:45,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,56000,True,590131,True,31900,451469,238000,-1,-1,-1,76.0,0.0,0,235200.0,33600.0,1041600.0,76.0,0,1
