,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-09-11,2015-09-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,15002,3,15002,7500,118610,0,118610,15003,1,w3,7500,0,22505,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,09/12 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14928,329950,89661,-1,0,0,0,-1,0,0,0,-1,4830506,4830508,4830507,-1,2015-09-11 22:10:11,2015-09-11 22:10:11,2015-09-11 22:10:11,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,False,True,22505,True,126112,True,7426,329950,82159,-1,-1,-1,72.0,133.0,0,104664.0,14952.0,448560.0,77.0,0,0
2015-09-12,2015-09-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,3,0,7498,133610,0,133610,30003,1,w3,7498,0,22505,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,09/13 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14930,314950,74661,-1,0,0,0,-1,0,0,0,-1,4896568,4896570,4896569,-1,2015-09-12 22:09:27,2015-09-12 22:09:27,2015-09-12 22:09:27,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,False,True,22505,True,126112,True,22428,314950,82159,-1,-1,-1,74.0,0.0,0,104664.0,14952.0,448560.0,70.0,0,0
2015-09-13,2015-09-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,7498,3,7498,7498,133610,0,133610,30003,1,w3,7498,0,30003,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,09/13 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14930,314950,74661,-1,0,0,0,-1,0,0,0,-1,4902063,4902065,4902064,-1,2015-09-13 02:09:17,2015-09-13 02:09:17,2015-09-13 02:09:17,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,30003,True,133610,True,14930,314950,74661,-1,-1,-1,69.0,0.0,0,104664.0,14952.0,448560.0,69.0,1,1
2015-09-14,2015-09-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,29707,3,29707,0,133610,0,133610,30003,1,w3,0,0,59710,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,Below Trend,Below Trend,-1,09/15 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,22428,314950,74661,-1,0,0,0,-1,0,0,0,-1,4943682,4943684,4943683,-1,2015-09-14 09:11:12,2015-09-14 09:11:12,2015-09-14 09:11:12,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,False,True,59710,True,163317,True,-7279,314950,44954,-1,-1,-1,64.0,400.0,0,104664.0,14952.0,448560.0,78.0,0,0
2015-09-15,2015-09-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,22608,3,22608,22608,185925,0,185925,82318,1,w3,22608,0,82318,-1,22428,448560,104664,-1,Out,Available,Limited,-1,150%,150,100%,100,100%,100,-1,On Track,Below Trend,On Track,-1,09/16 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,-180,262635,22346,-1,0,0,0,-1,0,0,0,-1,5018670,5018672,5018671,-1,2015-09-15 22:10:54,2015-09-15 22:10:54,2015-09-15 22:10:54,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,82318,True,185925,True,-180,262635,22346,-1,-1,-1,83.0,133.0,0,104664.0,14952.0,448560.0,83.0,1,1
2015-09-16,2015-09-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,15001,0,15001,15001,200926,0,200926,97319,1,w3,15001,0,97319,-1,22428,448560,104664,-1,Limited,Available,Limited,-1,150%,150,100%,100,100%,100,-1,Below Trend,On Track,On Track,-1,09/17 00:00:00 MST,10/01 00:00:00 MST,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,7427,247634,7345,-1,0,0,0,-1,0,0,0,-1,5073021,5073023,5073022,-1,2015-09-16 22:09:48,2015-09-16 22:09:48,2015-09-16 22:09:48,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,97319,True,200926,True,7427,247634,7345,-1,-1,-1,84.0,133.0,0,104664.0,14952.0,448560.0,84.0,1,1
2015-09-17,2015-09-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,20802,3,20802,20802,221728,0,221728,20802,1,w4,20802,0,20802,-1,22428,448560,104664,-1,Limited,Available,Available,-1,150%,150,100%,100,100%,100,-1,On Track,On Track,Above Trend,-1,09/18 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,1626,226832,83862,-1,0,0,0,-1,0,0,0,-1,5128022,5128024,5128023,-1,2015-09-17 22:11:11,2015-09-17 22:11:11,2015-09-17 22:11:11,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,20802,True,221728,True,1626,226832,83862,-1,-1,-1,87.0,133.0,0,104664.0,14952.0,448560.0,87.0,1,1
2015-09-18,2015-09-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,22351,3,22351,22351,244079,0,244079,43153,1,w4,22351,0,43153,-1,22428,448560,104664,-1,Limited,Available,Available,-1,150%,150,100%,100,100%,100,-1,On Track,On Track,Above Trend,-1,09/19 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,77,204481,61511,-1,0,0,0,-1,0,0,0,-1,5182198,5182200,5182199,-1,2015-09-18 22:10:22,2015-09-18 22:10:22,2015-09-18 22:10:22,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,43153,True,244079,True,77,204481,61511,-1,-1,-1,91.0,133.0,0,104664.0,14952.0,448560.0,91.0,1,1
2015-09-19,2015-09-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,14900,3,14900,14900,258979,0,258979,58053,1,w4,14900,0,58053,-1,22428,448560,104664,-1,Limited,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,On Track,Above Trend,-1,09/20 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,7528,189581,46611,-1,0,0,0,-1,0,0,0,-1,5232600,5232602,5232601,-1,2015-09-19 22:10:39,2015-09-19 22:10:39,2015-09-19 22:10:39,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,58053,True,258979,True,7528,189581,46611,-1,-1,-1,91.0,0.0,0,104664.0,14952.0,448560.0,91.0,1,1
2015-09-20,2015-09-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,0,3,0,0,258979,0,258979,58053,1,w4,0,0,58053,-1,22428,448560,104664,-1,Available,Available,Available,-1,150%,150,100%,100,100%,100,-1,Below Trend,On Track,On Track,-1,09/21 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,22428,189581,46611,-1,0,0,0,-1,0,0,0,-1,5282363,5282365,5282364,-1,2015-09-20 22:09:58,2015-09-20 22:09:58,2015-09-20 22:09:58,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,58053,True,258979,True,22428,189581,46611,-1,-1,-1,87.0,0.0,0,104664.0,14952.0,448560.0,87.0,1,1
2015-09-21,2015-09-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,21502,3,21502,21502,280481,0,280481,79555,1,w4,21502,0,79555,-1,22428,448560,104664,-1,Limited,Available,Limited,-1,150%,150,100%,100,100%,100,-1,On Track,On Track,On Track,-1,09/22 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,926,168079,25109,-1,0,0,0,-1,0,0,0,-1,5336531,5336533,5336532,-1,2015-09-21 22:09:45,2015-09-21 22:09:45,2015-09-21 22:09:45,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,79555,True,280481,True,926,168079,25109,-1,-1,-1,89.0,133.0,0,104664.0,14952.0,448560.0,89.0,1,1
2015-09-22,2015-09-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,22701,3,22701,15200,295681,0,295681,94755,1,w4,15200,0,102256,-1,22428,448560,104664,-1,Limited,Available,Limited,-1,150%,150,100%,100,100%,100,-1,On Track,On Track,On Track,-1,09/23 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,7228,152879,9909,-1,0,0,0,-1,0,0,0,-1,5392933,5392935,5392934,-1,2015-09-22 22:05:33,2015-09-22 22:05:33,2015-09-22 22:05:33,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,False,True,102256,True,303182,True,-273,152879,2408,-1,-1,-1,90.0,133.0,0,104664.0,14952.0,448560.0,92.0,0,0
2015-09-23,2015-09-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,CalJet - Phoenix (B285),DSL - LSD/ULSD,-1,14952,448560,104664,-1,1,7499,0,7499,7499,310681,0,310681,109755,1,w4,7499,0,109755,-1,22428,448560,104664,-1,Available,Available,Out,-1,150%,150,100%,100,100%,100,-1,Below Trend,On Track,On Track,-1,09/24 00:00:00 MST,10/01 00:00:00 MST,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,14952,-1,448560,-1,-1,-1,14929,137879,-5091,-1,0,0,0,-1,0,0,0,-1,5446715,5446717,5446716,-1,2015-09-23 22:09:50,2015-09-23 22:09:50,2015-09-23 22:09:50,-1,Mansfield,Mansfield,Mansfield,14952,448560,104664,22428,448560,104664,True,True,109755,True,310681,True,14929,137879,-5091,-1,-1,-1,90.0,0.0,100,104664.0,14952.0,448560.0,90.0,1,1
